timestamp,num_swaths,bbox,val_0,0-10,10-20,20-30,30-40,40-50,50-60,60-70,70-80,80-90,90-100,val_100,amsr2_file,sic_file,error
20240217T163329,44,"(-1781120.0311067954, -111988.84857945496, -1245014.840930368, 431498.3052757419)",0,0,0,0,0,0,0,0,0,0,0,24509634,AMSR2_S1A_EW_GRDM_1SDH_20240217T163329_20240217T163429_052601_065CFF_C3DD.nc,S1A_EW_GRDM_1SDH_20240217T163329_20240217T163429_052601_065CFF_C3DD_SIC.tiff,
20240217T211958,44,"(-830897.1632007917, -2553414.8051326, -399056.7059827851, -2137993.8296181443)",0,24207,17162,7147,5784,5843,8380,30701,154406,225136,4133566,18893944,AMSR2_S1A_EW_GRDM_1SDH_20240217T211958_20240217T212058_052604_065D13_D0C7.nc,S1A_EW_GRDM_1SDH_20240217T211958_20240217T212058_052604_065D13_D0C7_SIC.tiff,
20240217T181513,2,"(-2403659.4768623156, 1435631.454208732, -1769393.8327688097, 2085100.4079883348)",0,0,1,3,10,506,7949,11857,141735,896826,7605899,7070219,AMSR2_S1A_EW_GRDM_1SDH_20240217T181513_20240217T181625_052602_065D06_ED5B.nc,S1A_EW_GRDM_1SDH_20240217T181513_20240217T181625_052602_065D06_ED5B_SIC.tiff,
20240217T181213,44,"(-1595525.2330462874, 490858.041765136, -1024033.4800554104, 1062111.6731922668)",0,0,0,0,0,0,0,0,0,0,25003,24599263,AMSR2_S1A_EW_GRDM_1SDH_20240217T181213_20240217T181313_052602_065D06_7807.nc,S1A_EW_GRDM_1SDH_20240217T181213_20240217T181313_052602_065D06_7807_SIC.tiff,
20240217T114007,44,"(-1670196.6692832988, -2581029.8672603285, -1055245.71066125, -1968535.11004404)",0,0,0,0,0,0,0,1,18,112201,8018113,8464120,AMSR2_S1A_EW_GRDM_1SDH_20240217T114007_20240217T114111_052598_065CE6_B514.nc,S1A_EW_GRDM_1SDH_20240217T114007_20240217T114111_052598_065CE6_B514_SIC.tiff,
20240217T211858,44,"(-833079.4719137243, -2966158.596223063, -397547.6640211676, -2549235.0549203064)",10860627,404007,195376,203423,941285,887502,621730,773750,687262,948362,5144099,3412546,AMSR2_S1A_EW_GRDM_1SDH_20240217T211858_20240217T211958_052604_065D13_A3F4.nc,S1A_EW_GRDM_1SDH_20240217T211858_20240217T211958_052604_065D13_A3F4_SIC.tiff,
20240217T212158,44,"(-809155.8973063376, -1748444.8437831115, -373158.9102264163, -1329107.1302269865)",0,0,0,0,0,2,3,3,5,19,402065,22051925,AMSR2_S1A_EW_GRDM_1SDH_20240217T212158_20240217T212258_052604_065D13_7DA5.nc,S1A_EW_GRDM_1SDH_20240217T212158_20240217T212258_052604_065D13_7DA5_SIC.tiff,
20240217T114311,2,"(-2612204.651672751, -3504140.0818466186, -1963303.7319676422, -2859463.440747269)",0,0,0,0,0,0,0,0,3,12,251551,17918201,AMSR2_S1A_EW_GRDM_1SDH_20240217T114311_20240217T114416_052598_065CE6_42F2.nc,S1A_EW_GRDM_1SDH_20240217T114311_20240217T114416_052598_065CE6_42F2_SIC.tiff,
20240217T082223,44,"(593466.6676013502, -2624393.2090488956, 1053980.1197409264, -2174811.3428414194)",8688275,591080,194762,120754,101985,126412,140898,200053,662132,1094232,7465326,3160176,AMSR2_S1A_EW_GRDM_1SDH_20240217T082223_20240217T082323_052596_065CD1_F261.nc,S1A_EW_GRDM_1SDH_20240217T082223_20240217T082323_052596_065CD1_F261_SIC.tiff,
20240217T163529,2,"(-2500014.4865844967, 238821.2114418359, -1957171.24334524, 795128.070156622)",0,0,0,0,0,0,0,0,0,0,328574,3600537,AMSR2_S1A_EW_GRDM_1SDH_20240217T163529_20240217T163627_052601_065CFF_8214.nc,S1A_EW_GRDM_1SDH_20240217T163529_20240217T163627_052601_065CFF_8214_SIC.tiff,
20240217T032533,2,"(2056495.0799368634, -68346.39836576174, 2527988.2367264624, 416585.6087032109)",1167096,140640,81565,97688,130852,114989,125420,262494,615355,856006,12457754,1572765,AMSR2_S1A_EW_GRDM_1SDH_20240217T032533_20240217T032633_052593_065CB6_35B2.nc,S1A_EW_GRDM_1SDH_20240217T032533_20240217T032633_052593_065CB6_35B2_SIC.tiff,
20240217T163429,2,"(-2144534.0577283027, 60429.51377194941, -1600999.088988171, 611331.190986461)",0,0,0,0,0,0,0,0,0,0,841799,23648002,AMSR2_S1A_EW_GRDM_1SDH_20240217T163429_20240217T163529_052601_065CFF_C64C.nc,S1A_EW_GRDM_1SDH_20240217T163429_20240217T163529_052601_065CFF_C64C_SIC.tiff,
20240217T032433,2,"(1662796.0710564358, 3823.787557980473, 2124137.6096814363, 478378.5450465682)",10918247,266319,88152,80623,217584,363761,403947,476987,307897,464932,2656872,2119245,AMSR2_S1A_EW_GRDM_1SDH_20240217T032433_20240217T032533_052593_065CB6_9BB4.nc,S1A_EW_GRDM_1SDH_20240217T032433_20240217T032533_052593_065CB6_9BB4_SIC.tiff,
20240217T032333,44,"(1271499.2536779349, 68262.95804714339, 1723573.3288574135, 533997.7396445541)",14625883,390280,134589,177368,337216,451050,461858,454410,412413,393121,509180,1710937,AMSR2_S1A_EW_GRDM_1SDH_20240217T032333_20240217T032433_052593_065CB6_13D3.nc,S1A_EW_GRDM_1SDH_20240217T032333_20240217T032433_052593_065CB6_13D3_SIC.tiff,
20240217T195113,2,"(-1138325.1186365033, 1105161.1615753816, -641377.7702550817, 1596699.126302259)",0,0,0,0,0,0,0,0,0,0,11433,23688371,AMSR2_S1A_EW_GRDM_1SDH_20240217T195113_20240217T195213_052603_065D0F_82AE.nc,S1A_EW_GRDM_1SDH_20240217T195113_20240217T195213_052603_065D0F_82AE_SIC.tiff,
20240217T032633,44,"(2453250.8163842233, -147140.27255985088, 2930675.4136615954, 348161.09596562583)",0,0,1,0,0,1,1,14,3897,169657,1250889,319767,AMSR2_S1A_EW_GRDM_1SDH_20240217T032633_20240217T032732_052593_065CB6_76FB.nc,S1A_EW_GRDM_1SDH_20240217T032633_20240217T032732_052593_065CB6_76FB_SIC.tiff,
20240217T212258,2,"(-789028.0666667555, -1352241.5814494968, -357005.5223624339, -1066120.3493677673)",0,0,0,0,0,1,2691,13381,24972,36802,3550461,3477667,AMSR2_S1A_EW_GRDM_1SDH_20240217T212258_20240217T212338_052604_065D13_A288.nc,S1A_EW_GRDM_1SDH_20240217T212258_20240217T212338_052604_065D13_A288_SIC.tiff,
20240217T064303,2,"(1344095.3684271076, -1900190.1181792463, 1905425.3137966064, -1344606.1973370304)",23251048,1716,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20240217T064303_20240217T064401_052595_065CC6_99FC.nc,S1A_EW_GRDM_1SDH_20240217T064303_20240217T064401_052595_065CC6_99FC_SIC.tiff,
20240217T181413,2,"(-2104199.519139402, 1113753.6907277382, -1523880.0670118239, 1693992.2056932347)",0,0,0,0,0,0,0,0,0,0,17,23364769,AMSR2_S1A_EW_GRDM_1SDH_20240217T181413_20240217T181513_052602_065D06_611E.nc,S1A_EW_GRDM_1SDH_20240217T181413_20240217T181513_052602_065D06_611E_SIC.tiff,
20240217T211758,44,"(-832962.3130156476, -3389578.6886376482, -386451.9713360032, -2963625.30024689)",25046469,30061,7743,7343,10892,9144,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20240217T211758_20240217T211858_052604_065D13_2836.nc,S1A_EW_GRDM_1SDH_20240217T211758_20240217T211858_052604_065D13_2836_SIC.tiff,
20240217T081923,44,"(448151.1687366494, -1425973.6067174065, 912279.4402785754, -972847.0114620302)",0,0,4,11,19,34,61,149,363,8132,2408013,17278585,AMSR2_S1A_EW_GRDM_1SDH_20240217T081923_20240217T082023_052596_065CD1_EAB8.nc,S1A_EW_GRDM_1SDH_20240217T081923_20240217T082023_052596_065CD1_EAB8_SIC.tiff,
20240217T180153,44,"(1250534.959848128, -2450730.3063844396, 1862361.2269420375, -1843144.903845167)",25989375,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20240217T180153_20240217T180257_052602_065D05_8E8B.nc,S1A_EW_GRDM_1SDH_20240217T180153_20240217T180257_052602_065D05_8E8B_SIC.tiff,
20240217T082123,2,"(551240.5856198946, -2219713.3551837467, 1012201.8782296211, -1769711.9814192862)",1,9549,24054,13568,10313,15053,24920,38077,67175,122517,6705320,6266685,AMSR2_S1A_EW_GRDM_1SDH_20240217T082123_20240217T082223_052596_065CD1_F9B8.nc,S1A_EW_GRDM_1SDH_20240217T082123_20240217T082223_052596_065CD1_F9B8_SIC.tiff,
20240217T180357,44,"(651288.6998598253, -1883667.628633584, 1228522.1742253234, -1307072.1575555855)",1668814,385381,99927,178599,894242,587006,543181,841479,1614773,2594338,9896171,4707989,AMSR2_S1A_EW_GRDM_1SDH_20240217T180357_20240217T180457_052602_065D05_730C.nc,S1A_EW_GRDM_1SDH_20240217T180357_20240217T180457_052602_065D05_730C_SIC.tiff,
20240217T212058,44,"(-823023.3922774291, -2148610.7081596972, -389319.62526047084, -1731553.9947577103)",0,0,0,0,0,0,0,0,0,0,117432,24974987,AMSR2_S1A_EW_GRDM_1SDH_20240217T212058_20240217T212158_052604_065D13_9582.nc,S1A_EW_GRDM_1SDH_20240217T212058_20240217T212158_052604_065D13_9582_SIC.tiff,
20240217T181313,2,"(-1850877.3104070188, 799037.0975539593, -1275562.8653984617, 1374271.4709626543)",0,0,0,0,0,0,0,0,0,0,548920,24048520,AMSR2_S1A_EW_GRDM_1SDH_20240217T181313_20240217T181413_052602_065D06_F54D.nc,S1A_EW_GRDM_1SDH_20240217T181313_20240217T181413_052602_065D06_F54D_SIC.tiff,
20240217T180257,44,"(947228.374871848, -2158056.7106841607, 1530148.3687696834, -1576424.7598608134)",19025883,409726,149137,185980,198990,189755,216854,416580,821089,1661970,1329262,54371,AMSR2_S1A_EW_GRDM_1SDH_20240217T180257_20240217T180357_052602_065D05_E3A0.nc,S1A_EW_GRDM_1SDH_20240217T180257_20240217T180357_052602_065D05_E3A0_SIC.tiff,
20240201T201111,44,"(187065.71089673552, -3883502.0451005134, 712415.9623834735, -3420117.050476214)",18777302,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20240201T201111_20240201T201159_052370_065527_3C5E.nc,S1A_EW_GRDM_1SDH_20240201T201111_20240201T201159_052370_065527_3C5E_SIC.tiff,
20240217T032229,44,"(853972.0457664045, 125951.30977607005, 1325547.9992360338, 586092.7292568873)",9896141,1307057,466773,285839,331265,231415,230762,391906,615424,1005679,6791348,2925949,AMSR2_S1A_EW_GRDM_1SDH_20240217T032229_20240217T032333_052593_065CB6_4CE9.nc,S1A_EW_GRDM_1SDH_20240217T032229_20240217T032333_052593_065CB6_4CE9_SIC.tiff,
20240201T121528,44,"(-2753790.6610250864, -2933181.519248206, -2176629.2180742673, -2346083.6594602405)",0,0,0,0,0,0,0,0,2,2,629683,17673517,AMSR2_S1A_EW_GRDM_1SDH_20240201T121528_20240201T121622_052365_0654FC_FC9F.nc,S1A_EW_GRDM_1SDH_20240201T121528_20240201T121622_052365_0654FC_FC9F_SIC.tiff,
20240201T202457,2,"(-944138.9414746297, 1561863.6473040248, -496298.69783378096, 1969842.5073285836)",0,0,0,0,0,0,0,0,0,2,66,21256881,AMSR2_S1A_EW_GRDM_1SDH_20240201T202457_20240201T202551_052370_06552C_4D7F.nc,S1A_EW_GRDM_1SDH_20240201T202457_20240201T202551_052370_06552C_4D7F_SIC.tiff,
20240201T035524,2,"(872427.1477927199, -57796.13909167433, 1389835.783518225, 450858.89831565815)",8172282,850268,439558,373124,404604,376335,279891,194992,199071,575914,2525423,9616978,AMSR2_S1A_EW_GRDM_1SDH_20240201T035524_20240201T035628_052360_0654D3_1B98.nc,S1A_EW_GRDM_1SDH_20240201T035524_20240201T035628_052360_0654D3_1B98_SIC.tiff,
20240201T035628,2,"(1277977.6214055617, -170630.63797955966, 1775841.735023245, 338267.1350438725)",24446945,89182,46920,39142,10621,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20240201T035628_20240201T035728_052360_0654D3_A287.nc,S1A_EW_GRDM_1SDH_20240201T035628_20240201T035728_052360_0654D3_A287_SIC.tiff,
20240201T003754,44,"(293553.0576267228, 696487.9685319606, 872974.3677528639, 1269835.8453774438)",0,0,1,4991,211212,206575,195649,269985,549348,951057,7390731,11132840,AMSR2_S1A_EW_GRDM_1SDH_20240201T003754_20240201T003859_052358_0654C4_86EE.nc,S1A_EW_GRDM_1SDH_20240201T003754_20240201T003859_052358_0654C4_86EE_SIC.tiff,
20240201T183620,2,"(536624.4393370578, -2170970.2685213103, 1130617.8086733958, -1574324.7842900867)",37331,62035,45666,30161,48512,50473,60229,73879,153395,572067,6887968,10602973,AMSR2_S1A_EW_GRDM_1SDH_20240201T183620_20240201T183724_052369_065521_C787.nc,S1A_EW_GRDM_1SDH_20240201T183620_20240201T183724_052369_065521_C787_SIC.tiff,
20240201T053513,2,"(1138752.368287801, -807667.9169988176, 1660593.2485026533, -277346.3298910446)",6619538,659870,261074,151808,138980,187542,212887,411848,762588,2472086,7086030,271727,AMSR2_S1A_EW_GRDM_1SDH_20240201T053513_20240201T053604_052361_0654D9_8426.nc,S1A_EW_GRDM_1SDH_20240201T053513_20240201T053604_052361_0654D9_8426_SIC.tiff,
20240201T121228,2,"(-1771628.1641806157, -2194704.921384358, -1186186.2339835207, -1608694.5221192394)",0,0,0,0,0,1,2,1002,11456,70555,3691835,9626839,AMSR2_S1A_EW_GRDM_1SDH_20240201T121228_20240201T121328_052365_0654FC_06DF.nc,S1A_EW_GRDM_1SDH_20240201T121228_20240201T121328_052365_0654FC_06DF_SIC.tiff,
20240201T134854,2,"(-1487645.7008332966, -1126187.6077944331, -992440.4953679638, -623759.5022333566)",0,0,1,0,1,0,6,4,17,55,562986,16404757,AMSR2_S1A_EW_GRDM_1SDH_20240201T134854_20240201T134954_052366_065505_AEF7.nc,S1A_EW_GRDM_1SDH_20240201T134854_20240201T134954_052366_065505_AEF7_SIC.tiff,
20240201T035928,44,"(2419816.7627749443, -539452.7198884777, 2901408.697815771, -17578.018434851536)",937454,1535151,589202,588986,572046,489447,258920,205661,268955,537848,2313407,174489,AMSR2_S1A_EW_GRDM_1SDH_20240201T035928_20240201T040022_052360_0654D3_8FEF.nc,S1A_EW_GRDM_1SDH_20240201T035928_20240201T040022_052360_0654D3_8FEF_SIC.tiff,
20240201T121128,2,"(-1451792.407033877, -1939386.4927965456, -871508.9199140613, -1358219.4067899196)",0,0,0,0,0,1,0,5,18,73,239385,4204479,AMSR2_S1A_EW_GRDM_1SDH_20240201T121128_20240201T121228_052365_0654FC_308B.nc,S1A_EW_GRDM_1SDH_20240201T121128_20240201T121228_052365_0654FC_308B_SIC.tiff,
20240201T071758,44,"(1406165.3216429802, -2724226.352532416, 1897560.4081316262, -2337061.577912935)",14178743,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20240201T071758_20240201T071834_052362_0654E6_B64D.nc,S1A_EW_GRDM_1SDH_20240201T071758_20240201T071834_052362_0654E6_B64D_SIC.tiff,
20240201T035828,2,"(2037446.832424988, -419104.3880665775, 2553431.367378707, 107970.49537924354)",16380246,421804,114626,99058,102300,166989,167213,132919,105793,139560,1137876,283581,AMSR2_S1A_EW_GRDM_1SDH_20240201T035828_20240201T035928_052360_0654D3_F999.nc,S1A_EW_GRDM_1SDH_20240201T035828_20240201T035928_052360_0654D3_F999_SIC.tiff,
20240201T183724,2,"(400032.6180704822, -1833261.0328121872, 857408.7649491632, -1405284.7849817777)",0,8515,18959,20656,16634,13803,11263,12468,18129,35861,1101235,2314382,AMSR2_S1A_EW_GRDM_1SDH_20240201T183724_20240201T183757_052369_065521_C7CB.nc,S1A_EW_GRDM_1SDH_20240201T183724_20240201T183757_052369_065521_C7CB_SIC.tiff,
20240201T135054,2,"(-2236200.3843659144, -1322162.5766952345, -1770769.2554211484, -827131.4836855187)",0,0,2,1,3,3,5,15,11,33,1714,5549103,AMSR2_S1A_EW_GRDM_1SDH_20240201T135054_20240201T135150_052366_065505_54F4.nc,S1A_EW_GRDM_1SDH_20240201T135054_20240201T135150_052366_065505_54F4_SIC.tiff,
20240201T202252,2,"(-856149.0942598252, 739110.4952800995, -396342.46120564936, 1214933.0422858878)",0,0,0,0,0,0,0,0,0,0,2326523,23366504,AMSR2_S1A_EW_GRDM_1SDH_20240201T202252_20240201T202357_052370_06552C_0366.nc,S1A_EW_GRDM_1SDH_20240201T202252_20240201T202357_052370_06552C_0366_SIC.tiff,
20240201T202357,2,"(-904731.949979308, 1162839.6899467874, -451403.281413804, 1608067.5308679882)",0,0,0,0,0,0,0,0,0,0,192479,24207657,AMSR2_S1A_EW_GRDM_1SDH_20240201T202357_20240201T202457_052370_06552C_F150.nc,S1A_EW_GRDM_1SDH_20240201T202357_20240201T202457_052370_06552C_F150_SIC.tiff,
20240201T035728,2,"(1657052.329096425, -290986.6384451701, 2163471.9628742, 226483.89815697755)",24617773,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20240201T035728_20240201T035828_052360_0654D3_6AAE.nc,S1A_EW_GRDM_1SDH_20240201T035728_20240201T035828_052360_0654D3_6AAE_SIC.tiff,
20240201T071254,2,"(611459.0453267586, -1010510.4651809847, 1164837.5789244466, -450507.47714091314)",11527518,734501,276924,656262,697930,426403,546450,547044,403304,631436,1994267,5462455,AMSR2_S1A_EW_GRDM_1SDH_20240201T071254_20240201T071358_052362_0654E6_BAB8.nc,S1A_EW_GRDM_1SDH_20240201T071254_20240201T071358_052362_0654E6_BAB8_SIC.tiff,
20240201T121328,44,"(-2099892.1099793026, -2449138.5013115965, -1507930.0188467528, -1856517.9428919135)",0,0,0,0,0,0,1,738,11692,65298,4554269,9158791,AMSR2_S1A_EW_GRDM_1SDH_20240201T121328_20240201T121428_052365_0654FC_8510.nc,S1A_EW_GRDM_1SDH_20240201T121328_20240201T121428_052365_0654FC_8510_SIC.tiff,
20240201T071358,2,"(789849.4588064043, -1371898.055167761, 1331153.2756566682, -837024.1560715477)",18306198,409664,243277,358245,606107,261399,163465,273460,642454,576115,2695267,201512,AMSR2_S1A_EW_GRDM_1SDH_20240201T071358_20240201T071458_052362_0654E6_E8AD.nc,S1A_EW_GRDM_1SDH_20240201T071358_20240201T071458_052362_0654E6_E8AD_SIC.tiff,
20240201T121028,44,"(-1139743.1797918251, -1681302.6474223386, -564083.0112061398, -1105085.6706039463)",0,0,5560,46766,57184,59009,80646,80932,70516,82079,4458857,15641170,AMSR2_S1A_EW_GRDM_1SDH_20240201T121028_20240201T121128_052365_0654FC_84FD.nc,S1A_EW_GRDM_1SDH_20240201T121028_20240201T121128_052365_0654FC_84FD_SIC.tiff,
20240201T071558,2,"(1107223.367361243, -2112679.8443858656, 1652042.2452291064, -1574256.3144157082)",24696128,49,34,36,25,18,21,19,16,26,22,1,AMSR2_S1A_EW_GRDM_1SDH_20240201T071558_20240201T071658_052362_0654E6_0BE9.nc,S1A_EW_GRDM_1SDH_20240201T071558_20240201T071658_052362_0654E6_0BE9_SIC.tiff,
20240201T003859,44,"(647512.9228461101, 930481.891945613, 1205387.309143508, 1489865.119999545)",0,0,0,0,0,0,0,8354,63093,90864,609958,7817834,AMSR2_S1A_EW_GRDM_1SDH_20240201T003859_20240201T003959_052358_0654C4_A670.nc,S1A_EW_GRDM_1SDH_20240201T003859_20240201T003959_052358_0654C4_A670_SIC.tiff,
20240201T134750,2,"(-1106243.7306410354, -1017270.1279345516, -582794.8759706854, -504703.45795002684)",0,0,2,6,16,13,51,107,302,879,1296663,11738109,AMSR2_S1A_EW_GRDM_1SDH_20240201T134750_20240201T134854_052366_065505_143A.nc,S1A_EW_GRDM_1SDH_20240201T134750_20240201T134854_052366_065505_143A_SIC.tiff,
20240201T134954,2,"(-1874065.9923780179, -1230301.1228263883, -1379094.6366749073, -728203.8449852032)",0,0,0,0,0,2,0,2,5,28,1971,13473775,AMSR2_S1A_EW_GRDM_1SDH_20240201T134954_20240201T135054_052366_065505_5235.nc,S1A_EW_GRDM_1SDH_20240201T134954_20240201T135054_052366_065505_5235_SIC.tiff,
20240201T053409,2,"(817553.0908499785, -586918.9281626566, 1402820.5174546533, -2755.7797213868002)",348204,648473,316228,330530,392868,407265,321358,381874,379507,999147,16505609,1772617,AMSR2_S1A_EW_GRDM_1SDH_20240201T053409_20240201T053513_052361_0654D9_615F.nc,S1A_EW_GRDM_1SDH_20240201T053409_20240201T053513_052361_0654D9_615F_SIC.tiff,
20240201T071458,2,"(950907.6489169206, -1738987.391569409, 1493473.9910597748, -1202827.736861452)",23134138,544419,160446,113551,115728,127255,124235,93225,232814,24813,74,10,AMSR2_S1A_EW_GRDM_1SDH_20240201T071458_20240201T071558_052362_0654E6_3299.nc,S1A_EW_GRDM_1SDH_20240201T071458_20240201T071558_052362_0654E6_3299_SIC.tiff,
20240201T121428,44,"(-2437462.057214388, -2702600.2556733466, -1837859.7442690625, -2102162.1435742085)",0,0,0,0,0,0,0,0,0,0,149405,24473262,AMSR2_S1A_EW_GRDM_1SDH_20240201T121428_20240201T121528_052365_0654FC_A620.nc,S1A_EW_GRDM_1SDH_20240201T121428_20240201T121528_052365_0654FC_A620_SIC.tiff,
20240201T071658,44,"(1258924.18547291, -2493669.878603422, 1807006.50573058, -1952065.4912153443)",23552746,25519,2986,1222,877,666,660,588,554,521,546,42,AMSR2_S1A_EW_GRDM_1SDH_20240201T071658_20240201T071758_052362_0654E6_0106.nc,S1A_EW_GRDM_1SDH_20240201T071658_20240201T071758_052362_0654E6_0106_SIC.tiff,
20240209T075040,44,"(1015907.7704377726, -2806989.8113088133, 1485411.2873299823, -2489791.063040417)",9322692,34638,4286,2860,2158,1474,1386,1138,1204,1246,1249,70,AMSR2_S1A_EW_GRDM_1SDH_20240209T075040_20240209T075113_052479_0658D0_0E09.nc,S1A_EW_GRDM_1SDH_20240209T075040_20240209T075113_052479_0658D0_0E09_SIC.tiff,
20240201T120923,2,"(-834868.3711457126, -1421988.4935174077, -240931.49568561354, -828209.6220146003)",0,0,8995,126135,76999,60896,66427,93376,117180,453581,3564272,5233224,AMSR2_S1A_EW_GRDM_1SDH_20240201T120923_20240201T121028_052365_0654FC_8A65.nc,S1A_EW_GRDM_1SDH_20240201T120923_20240201T121028_052365_0654FC_8A65_SIC.tiff,
20240209T060703,2,"(763981.9923138088, -744092.0078478907, 1348852.5536522577, -156460.39044701314)",2103000,878485,435827,547958,724699,510502,461529,338145,424983,484067,8965897,1688401,AMSR2_S1A_EW_GRDM_1SDH_20240209T060703_20240209T060808_052478_0658C6_6F57.nc,S1A_EW_GRDM_1SDH_20240209T060703_20240209T060808_052478_0658C6_6F57_SIC.tiff,
20240209T024934,2,"(807869.5845731304, 299919.4260323525, 1240360.0026642585, 716558.1712503375)",1299330,184778,140188,320729,977018,451984,385834,401876,597298,1360436,13444274,6003613,AMSR2_S1A_EW_GRDM_1SDH_20240209T024934_20240209T025038_052476_0658B6_0B73.nc,S1A_EW_GRDM_1SDH_20240209T024934_20240209T025038_052476_0658B6_0B73_SIC.tiff,
20240209T060808,2,"(1042963.607049256, -1044598.3383938788, 1611898.3595466802, -475187.2241165237)",12752824,877142,187660,283636,621545,585891,328309,312855,556906,1598701,4293747,115739,AMSR2_S1A_EW_GRDM_1SDH_20240209T060808_20240209T060908_052478_0658C6_0DC9.nc,S1A_EW_GRDM_1SDH_20240209T060808_20240209T060908_052478_0658C6_0DC9_SIC.tiff,
20240209T025138,2,"(1635861.3171622823, 297993.7263208089, 2042505.696141777, 718732.1207986084)",0,0,0,0,0,54,1994,40439,151356,687401,7269396,12591643,AMSR2_S1A_EW_GRDM_1SDH_20240209T025138_20240209T025238_052476_0658B6_FA1A.nc,S1A_EW_GRDM_1SDH_20240209T025138_20240209T025238_052476_0658B6_FA1A_SIC.tiff,
20240209T074740,2,"(723217.6935066358, -1801123.5511527334, 1230537.7754687127, -1302755.7063388764)",9125119,895092,485203,706724,1239354,1242690,1321171,924791,714432,1123742,4257767,2614592,AMSR2_S1A_EW_GRDM_1SDH_20240209T074740_20240209T074840_052479_0658D0_50ED.nc,S1A_EW_GRDM_1SDH_20240209T074740_20240209T074840_052479_0658D0_50ED_SIC.tiff,
20240209T174019,2,"(-2037802.8264026062, 564812.5504600714, -1414464.5322148826, 1187589.206334072)",0,0,0,1,1,1,0,1,2,4,2897979,23507583,AMSR2_S1A_EW_GRDM_1SDH_20240209T174019_20240209T174128_052485_06590C_679D.nc,S1A_EW_GRDM_1SDH_20240209T174019_20240209T174128_052485_06590C_679D_SIC.tiff,
20240209T160034,2,"(-1771040.6773877651, -312550.6378518194, -1269280.4081151318, 197862.0391649554)",0,0,0,0,0,0,0,0,0,0,53540,24366096,AMSR2_S1A_EW_GRDM_1SDH_20240209T160034_20240209T160134_052484_065902_9CC1.nc,S1A_EW_GRDM_1SDH_20240209T160034_20240209T160134_052484_065902_9CC1_SIC.tiff,
20240209T074940,44,"(924653.1034988419, -2588579.8686498, 1433067.1363018649, -2087870.3206256714)",11801799,355451,93877,89999,263371,87117,61844,58825,134722,196958,407692,252,AMSR2_S1A_EW_GRDM_1SDH_20240209T074940_20240209T075040_052479_0658D0_B7D7.nc,S1A_EW_GRDM_1SDH_20240209T074940_20240209T075040_052479_0658D0_B7D7_SIC.tiff,
20240209T025238,2,"(2034733.197749248, 282808.9812300229, 2462314.431006537, 714926.0260164664)",0,60731,96255,35677,31257,121015,69022,95764,508243,906769,8281382,1525953,AMSR2_S1A_EW_GRDM_1SDH_20240209T025238_20240209T025340_052476_0658B6_BF9B.nc,S1A_EW_GRDM_1SDH_20240209T025238_20240209T025340_052476_0658B6_BF9B_SIC.tiff,
20240209T142249,2,"(-1973359.1764145682, -965714.6420350143, -1525981.6614812142, -507521.2308774477)",0,0,2,0,1,1,2,14,35,128,2744,8850264,AMSR2_S1A_EW_GRDM_1SDH_20240209T142249_20240209T142349_052483_0658F9_3E4F.nc,S1A_EW_GRDM_1SDH_20240209T142249_20240209T142349_052483_0658F9_3E4F_SIC.tiff,
20240209T155929,2,"(-1387160.0159230523, -432432.1375484484, -865853.63536852, 78306.15601753496)",0,0,0,0,0,0,0,0,0,0,0,25715363,AMSR2_S1A_EW_GRDM_1SDH_20240209T155929_20240209T160034_052484_065902_2E46.nc,S1A_EW_GRDM_1SDH_20240209T155929_20240209T160034_052484_065902_2E46_SIC.tiff,
20240209T025038,2,"(1235425.0819678223, 305631.59988778847, 1637247.0590040868, 718804.9287052039)",4171067,564522,163527,230079,331983,504726,634393,607032,506055,221229,1065382,10594398,AMSR2_S1A_EW_GRDM_1SDH_20240209T025038_20240209T025138_052476_0658B6_796E.nc,S1A_EW_GRDM_1SDH_20240209T025038_20240209T025138_052476_0658B6_796E_SIC.tiff,
20240209T074640,2,"(614386.7728486486, -1416555.0220285836, 1121982.1979357167, -917836.9685233005)",6849004,452170,162418,177855,400331,252889,316337,231996,297255,269318,4039858,11240522,AMSR2_S1A_EW_GRDM_1SDH_20240209T074640_20240209T074740_052479_0658D0_4CEE.nc,S1A_EW_GRDM_1SDH_20240209T074640_20240209T074740_052479_0658D0_4CEE_SIC.tiff,
20240209T142349,2,"(-2374862.9038058356, -1006977.0598362319, -1928476.1837462003, -549578.4417305037)",0,1,0,1,1,0,4,6,8,18,267,7578941,AMSR2_S1A_EW_GRDM_1SDH_20240209T142349_20240209T142449_052483_0658F9_3073.nc,S1A_EW_GRDM_1SDH_20240209T142349_20240209T142449_052483_0658F9_3073_SIC.tiff,
