timestamp,num_swaths,bbox,val_0,0-10,10-20,20-30,30-40,40-50,50-60,60-70,70-80,80-90,90-100,val_100,amsr2_file,sic_file,error
20141109T205150,2,"(-482329.4014205576, -3714783.4318752293, 16713.191338218356, -3208678.915634018)",25952220,28726,2433,2009,1881,1654,1672,1539,1416,1459,1400,143,AMSR2_S1A_EW_GRDM_1SDH_20141109T205150_20141109T205254_003210_003B3D_0321.nc,S1A_EW_GRDM_1SDH_20141109T205150_20141109T205254_003210_003B3D_0321_SIC.tiff,
20141109T205654,2,"(-649597.7853378743, -1620282.7286362448, -212713.08802429232, -1200648.6859168233)",1,385618,98006,109509,125094,139751,202673,283745,413243,740653,5744765,747209,AMSR2_S1A_EW_GRDM_1SDH_20141109T205654_20141109T205754_003210_003B3D_B2F6.nc,S1A_EW_GRDM_1SDH_20141109T205654_20141109T205754_003210_003B3D_B2F6_SIC.tiff,
20141109T142330,4,"(619787.1974295599, -567201.7161730288, 1081600.2698788652, -93468.86328353069)",690947,500614,267197,387428,274958,165476,159965,183899,284448,472581,6509939,12767977,AMSR2_S1A_EW_GRDM_1SDH_20141109T142330_20141109T142430_003206_003B24_9EF6.nc,S1A_EW_GRDM_1SDH_20141109T142330_20141109T142430_003206_003B24_9EF6_SIC.tiff,
20141109T043613,2,"(1054310.9745603984, -365370.0526071723, 1590244.5298523912, 177047.20754376773)",10042307,402062,159844,168222,246322,408258,533449,333554,404181,840908,8724799,2207289,AMSR2_S1A_EW_GRDM_1SDH_20141109T043613_20141109T043713_003200_003B05_7883.nc,S1A_EW_GRDM_1SDH_20141109T043613_20141109T043713_003200_003B05_7883_SIC.tiff,
20141109T093053,44,"(142258.70279588606, -915021.1056867142, 601346.7092832932, -464411.4686761606)",0,0,2,0,4,5,6,5,12,60,306299,17283585,AMSR2_S1A_EW_GRDM_1SDH_20141109T093053_20141109T093153_003203_003B14_E4DD.nc,S1A_EW_GRDM_1SDH_20141109T093053_20141109T093153_003203_003B14_E4DD_SIC.tiff,
20141109T044117,44,"(2847581.622129865, -1368383.2299721173, 3429742.8304195297, -779006.8806083909)",0,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141109T044117_20141109T044217_003200_003B06_B8B0.nc,S1A_EW_GRDM_1SDH_20141109T044117_20141109T044217_003200_003B06_B8B0_SIC.tiff,
20141109T093615,2,"(-307347.92648507527, -3081572.886777786, 213875.35463238292, -2553077.107049525)",5446,46648,3943,2733,2094,1687,1762,3960,6226,6616,13112,69,AMSR2_S1A_EW_GRDM_1SDH_20141109T093615_20141109T093719_003203_003B15_C1A7.nc,S1A_EW_GRDM_1SDH_20141109T093615_20141109T093719_003203_003B15_C1A7_SIC.tiff,
20141109T061612,2,"(1186249.4140059997, -1310345.811572174, 1757785.482536748, -739049.3138400272)",24471778,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141109T061612_20141109T061712_003201_003B08_09EC.nc,S1A_EW_GRDM_1SDH_20141109T061612_20141109T061712_003201_003B08_09EC_SIC.tiff,
20141109T075439,2,"(633725.1532091567, -1671217.168877279, 1129194.4904675924, -1184030.8747107699)",9818320,370987,211309,1027041,866129,475765,366788,276637,276573,692763,5190437,4324046,AMSR2_S1A_EW_GRDM_1SDH_20141109T075439_20141109T075539_003202_003B10_26C3.nc,S1A_EW_GRDM_1SDH_20141109T075439_20141109T075539_003202_003B10_26C3_SIC.tiff,
20141109T110410,2,"(875048.7506639166, 771076.1275895555, 1437683.5253303214, 1341954.6352181053)",0,0,0,0,0,0,4,2,5,38,1552732,15982140,AMSR2_S1A_EW_GRDM_1SDH_20141109T110410_20141109T110514_003204_003B1A_2769.nc,S1A_EW_GRDM_1SDH_20141109T110410_20141109T110514_003204_003B1A_2769_SIC.tiff,
20141109T075135,44,"(315636.0567896856, -525558.7375203314, 824330.9281820176, -7149.0711098799675)",0,0,0,0,0,0,0,0,0,0,49833,25751623,AMSR2_S1A_EW_GRDM_1SDH_20141109T075135_20141109T075239_003202_003B10_1B42.nc,S1A_EW_GRDM_1SDH_20141109T075135_20141109T075239_003202_003B10_1B42_SIC.tiff,
20141109T142130,2,"(1390267.0001207828, -417812.6665830944, 1867698.7577342135, 71360.5167742361)",24566308,43464,9427,6072,6049,7215,10965,36112,36334,4446,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141109T142130_20141109T142230_003206_003B24_BF8E.nc,S1A_EW_GRDM_1SDH_20141109T142130_20141109T142230_003206_003B24_BF8E_SIC.tiff,
20141109T044217,44,"(3205126.811815632, -1482804.5072362502, 3617925.442264255, -992950.1324372173)",0,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141109T044217_20141109T044248_003200_003B06_4C45.nc,S1A_EW_GRDM_1SDH_20141109T044217_20141109T044248_003200_003B06_4C45_SIC.tiff,
20141109T092949,44,"(203265.81783841297, -522366.1509234876, 658858.7780303559, -51586.75872514652)",0,0,0,0,0,0,0,0,0,0,0,25505159,AMSR2_S1A_EW_GRDM_1SDH_20141109T092949_20141109T093053_003203_003B14_655E.nc,S1A_EW_GRDM_1SDH_20141109T092949_20141109T093053_003203_003B14_655E_SIC.tiff,
20141109T093819,44,"(-531713.8171140332, -3915261.6897763084, 8280.893376286525, -3381311.378536314)",24185870,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141109T093819_20141109T093920_003203_003B15_1020.nc,S1A_EW_GRDM_1SDH_20141109T093819_20141109T093920_003203_003B15_1020_SIC.tiff,
20141109T224338,2,"(88910.52977685755, 1484288.6061320025, 667456.9463390899, 2074516.3637007466)",0,0,0,0,0,4,15,39,63,201,3923048,9618399,AMSR2_S1A_EW_GRDM_1SDH_20141109T224338_20141109T224445_003211_003B46_DE96.nc,S1A_EW_GRDM_1SDH_20141109T224338_20141109T224445_003211_003B46_DE96_SIC.tiff,
20141109T075639,2,"(811356.2403521707, -2379916.047087987, 1290297.2528902015, -1971968.3237200011)",17651838,168692,39546,23849,37215,43053,64932,123592,266448,272608,250045,6,AMSR2_S1A_EW_GRDM_1SDH_20141109T075639_20141109T075727_003202_003B10_8082.nc,S1A_EW_GRDM_1SDH_20141109T075639_20141109T075727_003202_003B10_8082_SIC.tiff,
20141109T075539,3,"(725504.1762541272, -2062425.9230005415, 1220677.5199460937, -1575454.5411560223)",16341581,141319,58164,45282,55544,147239,178019,378544,1014727,1066596,4462598,32843,AMSR2_S1A_EW_GRDM_1SDH_20141109T075539_20141109T075639_003202_003B10_EA69.nc,S1A_EW_GRDM_1SDH_20141109T075539_20141109T075639_003202_003B10_EA69_SIC.tiff,
20141109T142430,4,"(487094.2461587971, -590579.1092681926, 690309.8316934699, -166070.47813594676)",0,0,0,0,0,0,0,0,0,0,0,7955497,AMSR2_S1A_EW_GRDM_1SDH_20141109T142430_20141109T142451_003206_003B24_9521.nc,S1A_EW_GRDM_1SDH_20141109T142430_20141109T142451_003206_003B24_9521_SIC.tiff,
20141109T191611,2,"(307282.45634097245, -2438208.361986508, 860237.6214909009, -1894588.1709986823)",390039,400752,262986,344337,401239,309684,300388,394293,485957,448915,1009521,4852,AMSR2_S1A_EW_GRDM_1SDH_20141109T191611_20141109T191708_003209_003B3A_0C44.nc,S1A_EW_GRDM_1SDH_20141109T191611_20141109T191708_003209_003B3A_0C44_SIC.tiff,
20141109T061712,2,"(1429862.8317269546, -1579659.864754583, 1965930.5774050893, -1056311.5519968783)",19939462,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141109T061712_20141109T061803_003201_003B08_3304.nc,S1A_EW_GRDM_1SDH_20141109T061712_20141109T061803_003201_003B08_3304_SIC.tiff,
20141109T205254,2,"(-528800.0868734779, -3261797.522840752, -47710.61308555453, -2798305.860819414)",14122837,228976,29943,16337,11842,10063,9410,6544,5808,5596,10921,531,AMSR2_S1A_EW_GRDM_1SDH_20141109T205254_20141109T205354_003210_003B3D_0B13.nc,S1A_EW_GRDM_1SDH_20141109T205254_20141109T205354_003210_003B3D_0B13_SIC.tiff,
20141109T141926,2,"(2166230.9637863385, -242487.08691249788, 2690290.278225865, 273555.8690397738)",15348557,411044,137594,121316,81495,93587,65376,63548,134256,43641,34220,234,AMSR2_S1A_EW_GRDM_1SDH_20141109T141926_20141109T142030_003206_003B24_EA6F.nc,S1A_EW_GRDM_1SDH_20141109T141926_20141109T142030_003206_003B24_EA6F_SIC.tiff,
20141109T044013,2,"(2467829.693989428, -1151642.9156046296, 3062818.3208626914, -559957.0288194775)",487885,82948,25662,15106,18236,12889,9083,7998,6495,5389,3622,89,AMSR2_S1A_EW_GRDM_1SDH_20141109T044013_20141109T044117_003200_003B06_D97D.nc,S1A_EW_GRDM_1SDH_20141109T044013_20141109T044117_003200_003B06_D97D_SIC.tiff,
20141109T205354,2,"(-568570.5825031049, -2844144.6450415226, -99953.04577478384, -2393203.1043969914)",10739440,394702,54160,31752,28264,20913,17240,14998,17735,20580,11684,609,AMSR2_S1A_EW_GRDM_1SDH_20141109T205354_20141109T205454_003210_003B3D_D69B.nc,S1A_EW_GRDM_1SDH_20141109T205354_20141109T205454_003210_003B3D_D69B_SIC.tiff,
20141109T173750,2,"(989762.5733767471, -1910224.7989641493, 1583556.0648452411, -1322123.1311616825)",25678921,719,202,176,151,138,134,109,90,95,106,10,AMSR2_S1A_EW_GRDM_1SDH_20141109T173750_20141109T173854_003208_003B38_175F.nc,S1A_EW_GRDM_1SDH_20141109T173750_20141109T173854_003208_003B38_175F_SIC.tiff,
20141109T093719,44,"(-411771.7756601751, -3492211.3672219957, 110429.08328257066, -2977769.6838475)",14809252,310177,60329,35128,26384,22021,18005,15039,12693,16041,15825,728,AMSR2_S1A_EW_GRDM_1SDH_20141109T093719_20141109T093819_003203_003B15_0B02.nc,S1A_EW_GRDM_1SDH_20141109T093719_20141109T093819_003203_003B15_0B02_SIC.tiff,
20141109T025728,2,"(1035820.9391043753, 255664.84517238394, 1442422.0099661958, 675155.0592762262)",4022594,401148,192741,225916,341056,342118,267322,373958,423972,1754689,7427030,7202392,AMSR2_S1A_EW_GRDM_1SDH_20141109T025728_20141109T025828_003199_003AFB_99EC.nc,S1A_EW_GRDM_1SDH_20141109T025728_20141109T025828_003199_003AFB_99EC_SIC.tiff,
20141109T173854,2,"(668816.6136822384, -1652714.251909001, 1236248.7947398121, -1084805.7041120478)",13236070,636759,271179,1012865,992791,469310,373475,376883,281661,433707,3047831,3342895,AMSR2_S1A_EW_GRDM_1SDH_20141109T173854_20141109T173954_003208_003B38_475E.nc,S1A_EW_GRDM_1SDH_20141109T173854_20141109T173954_003208_003B38_475E_SIC.tiff,
20141109T173954,2,"(354107.3847574787, -1408953.7701774524, 918289.1921632846, -842321.7475811758)",0,0,0,0,0,0,1,5,4,174,849648,18359921,AMSR2_S1A_EW_GRDM_1SDH_20141109T173954_20141109T174054_003208_003B38_AB1F.nc,S1A_EW_GRDM_1SDH_20141109T173954_20141109T174054_003208_003B38_AB1F_SIC.tiff,
20141109T043713,2,"(1407407.538793943, -547556.2411358514, 1950026.7773763647, 1756.0981867943651)",24459885,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141109T043713_20141109T043813_003200_003B05_3D9B.nc,S1A_EW_GRDM_1SDH_20141109T043713_20141109T043813_003200_003B05_3D9B_SIC.tiff,
20141109T061308,44,"(416422.01977095247, -386055.5636347459, 998167.2266517866, 197885.2040753999)",0,0,0,0,0,0,0,0,0,0,863078,24843844,AMSR2_S1A_EW_GRDM_1SDH_20141109T061308_20141109T061412_003201_003B08_E655.nc,S1A_EW_GRDM_1SDH_20141109T061308_20141109T061412_003201_003B08_E655_SIC.tiff,
20141104T141625,4,"(460428.0207338928, -577112.2734271025, 656837.6973484906, -154854.83226756653)",0,0,0,0,0,0,0,0,0,0,0,6696761,AMSR2_S1A_EW_GRDM_1SDH_20141104T141625_20141104T141642_003133_00399B_AE72.nc,S1A_EW_GRDM_1SDH_20141104T141625_20141104T141642_003133_00399B_AE72_SIC.tiff,
20141109T110614,4,"(502983.8547418042, 110317.02375468118, 1034325.4838394807, 626535.6718147744)",0,0,0,0,0,0,31,8554,19609,41160,3945365,17420565,AMSR2_S1A_EW_GRDM_1SDH_20141109T110614_20141109T110709_003204_003B1A_DBA4.nc,S1A_EW_GRDM_1SDH_20141109T110614_20141109T110709_003204_003B1A_DBA4_SIC.tiff,
20141104T074047,4,"(-25301.818403256693, 655136.800667978, 419775.34950022865, 973796.4361441401)",0,0,0,0,0,0,0,0,0,0,1783522,9228539,AMSR2_S1A_EW_GRDM_1SDH_20141104T074047_20141104T074115_003129_003986_624A.nc,S1A_EW_GRDM_1SDH_20141104T074047_20141104T074115_003129_003986_624A_SIC.tiff,
20141109T174054,4,"(82242.16681203165, -1162468.4549220335, 607877.2540409463, -627782.9057929356)",0,0,0,1,3,9,13,53,807,8751,393628,5032536,AMSR2_S1A_EW_GRDM_1SDH_20141109T174054_20141109T174147_003208_003B38_F669.nc,S1A_EW_GRDM_1SDH_20141109T174054_20141109T174147_003208_003B38_F669_SIC.tiff,
20141109T061412,2,"(688710.810023694, -687917.0479040988, 1254339.306821383, -122682.16871030506)",2629494,720322,332948,493584,314617,235843,238763,306091,343357,587730,8619252,4457366,AMSR2_S1A_EW_GRDM_1SDH_20141109T061412_20141109T061512_003201_003B08_3FD7.nc,S1A_EW_GRDM_1SDH_20141109T061412_20141109T061512_003201_003B08_3FD7_SIC.tiff,
20141104T024813,44,"(606554.729707293, 294323.9257482668, 1039688.9574026458, 712357.0508982216)",0,0,0,0,0,0,0,467,17109,261096,12356622,12751774,AMSR2_S1A_EW_GRDM_1SDH_20141104T024813_20141104T024917_003126_003974_210A.nc,S1A_EW_GRDM_1SDH_20141104T024813_20141104T024917_003126_003974_210A_SIC.tiff,
20141109T075239,2,"(432884.62311073724, -903487.1604527588, 931140.7770413095, -413562.7863481275)",1429686,301547,95198,152390,281629,150581,134430,188420,288468,468035,1821473,19268591,AMSR2_S1A_EW_GRDM_1SDH_20141109T075239_20141109T075339_003202_003B10_7658.nc,S1A_EW_GRDM_1SDH_20141109T075239_20141109T075339_003202_003B10_7658_SIC.tiff,
20141104T074616,2,"(663011.4913992032, -1584874.2842093387, 1168794.3068907743, -1086886.2030971)",13825352,246712,77351,72729,141659,151830,120969,153732,441915,1060543,4670321,3585448,AMSR2_S1A_EW_GRDM_1SDH_20141104T074616_20141104T074716_003129_003987_20D5.nc,S1A_EW_GRDM_1SDH_20141104T074616_20141104T074716_003129_003987_20D5_SIC.tiff,
20141104T110405,2,"(-773683.8705258863, -1955150.1144647193, -209355.43233177005, -1393211.2109418556)",13183661,2207738,488803,387736,331666,310144,366336,396306,518318,1117152,2307009,356,AMSR2_S1A_EW_GRDM_1SDH_20141104T110405_20141104T110505_003131_003992_53CF.nc,S1A_EW_GRDM_1SDH_20141104T110405_20141104T110505_003131_003992_53CF_SIC.tiff,
20141104T205536,44,"(-682510.1050880792, 1104346.8376883208, -266197.45710300974, 1536266.2585854852)",0,0,0,0,0,0,0,0,0,0,3852523,21656293,AMSR2_S1A_EW_GRDM_1SDH_20141104T205536_20141104T205640_003137_0039AE_0BA7.nc,S1A_EW_GRDM_1SDH_20141104T205536_20141104T205640_003137_0039AE_0BA7_SIC.tiff,
20141104T074412,44,"(424924.38474571635, -825807.706375651, 941421.4520371081, -299804.07608726225)",1270991,216649,55427,64507,176827,247360,130252,168724,219686,356202,2254203,20647139,AMSR2_S1A_EW_GRDM_1SDH_20141104T074412_20141104T074516_003129_003987_ADE8.nc,S1A_EW_GRDM_1SDH_20141104T074412_20141104T074516_003129_003987_ADE8_SIC.tiff,
20141104T154734,2,"(2977413.126371884, -1295038.9697117817, 3476466.3505317713, -813500.7957365145)",0,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141104T154734_20141104T154838_003134_0039A1_2CD2.nc,S1A_EW_GRDM_1SDH_20141104T154734_20141104T154838_003134_0039A1_2CD2_SIC.tiff,
20141104T205640,2,"(-675334.390707816, 1525630.5410220297, -249775.78402299635, 1940168.8647790009)",0,0,0,0,0,2,1,2,2,10,5820994,15880615,AMSR2_S1A_EW_GRDM_1SDH_20141104T205640_20141104T205740_003137_0039AE_7A4A.nc,S1A_EW_GRDM_1SDH_20141104T205640_20141104T205740_003137_0039AE_7A4A_SIC.tiff,
20141104T060753,2,"(1195139.2306170217, -1013824.3663212948, 1584794.9434662552, -654373.296797631)",6895069,201,127,97,89,88,78,71,74,53,56,4,AMSR2_S1A_EW_GRDM_1SDH_20141104T060753_20141104T060811_003128_00397A_94E6.nc,S1A_EW_GRDM_1SDH_20141104T060753_20141104T060811_003128_00397A_94E6_SIC.tiff,
20141104T073847,44,"(-325439.25829002785, 1191237.3978685564, 205777.87775581135, 1715259.8979000824)",0,0,0,0,0,0,1,0,1,1,3302448,18073155,AMSR2_S1A_EW_GRDM_1SDH_20141104T073847_20141104T073947_003129_003986_56E2.nc,S1A_EW_GRDM_1SDH_20141104T073847_20141104T073947_003129_003986_56E2_SIC.tiff,
20141104T042759,44,"(1055217.3398685558, -312185.46310468856, 1583073.4242929555, 221996.03874840398)",9145756,382809,122141,156020,272665,270279,266647,354017,498451,1178954,8901198,2816687,AMSR2_S1A_EW_GRDM_1SDH_20141104T042759_20141104T042859_003127_003978_C37A.nc,S1A_EW_GRDM_1SDH_20141104T042759_20141104T042859_003127_003978_C37A_SIC.tiff,
20141104T110505,3,"(-1044112.199780549, -2347732.176631263, -432189.43696565845, -1723701.7216356266)",19226622,2306326,508873,225046,145122,158652,137123,157275,224060,745642,21845,313,AMSR2_S1A_EW_GRDM_1SDH_20141104T110505_20141104T110615_003131_003992_7291.nc,S1A_EW_GRDM_1SDH_20141104T110505_20141104T110615_003131_003992_7291_SIC.tiff,
20141104T105709,2,"(634957.6113928495, 412627.74248288065, 1177453.333340556, 951976.7375051365)",0,0,0,0,0,328,116737,308098,393916,1226472,14776061,7479286,AMSR2_S1A_EW_GRDM_1SDH_20141104T105709_20141104T105809_003131_003990_E3A1.nc,S1A_EW_GRDM_1SDH_20141104T105709_20141104T105809_003131_003990_E3A1_SIC.tiff,
20141104T060549,44,"(657304.0000248249, -622986.6306569655, 1240093.001622604, -37993.970444096856)",1928977,438010,111549,148166,188805,259181,234713,371666,660787,714550,9593378,7626007,AMSR2_S1A_EW_GRDM_1SDH_20141104T060549_20141104T060653_003128_00397A_4ED4.nc,S1A_EW_GRDM_1SDH_20141104T060549_20141104T060653_003128_00397A_4ED4_SIC.tiff,
20141104T154838,2,"(2562088.4868131806, -1240985.108872862, 3030512.0993254706, -764570.449857988)",2459704,61082,10246,6328,5136,4511,3772,3306,3085,2902,2816,288,AMSR2_S1A_EW_GRDM_1SDH_20141104T154838_20141104T154938_003134_0039A1_6B66.nc,S1A_EW_GRDM_1SDH_20141104T154838_20141104T154938_003134_0039A1_6B66_SIC.tiff,
20141104T073743,2,"(-497803.52415870514, 1555153.5068031782, 52367.66329093298, 2112022.430447855)",0,0,0,1,0,0,0,0,0,1,1794775,15297353,AMSR2_S1A_EW_GRDM_1SDH_20141104T073743_20141104T073847_003129_003986_74E9.nc,S1A_EW_GRDM_1SDH_20141104T073743_20141104T073847_003129_003986_74E9_SIC.tiff,
20141104T073947,2,"(-171693.19879029418, 827086.3745763034, 352653.85442998, 1344515.5056551408)",0,0,0,0,0,0,0,0,0,0,19141318,5372534,AMSR2_S1A_EW_GRDM_1SDH_20141104T073947_20141104T074047_003129_003986_7926.nc,S1A_EW_GRDM_1SDH_20141104T073947_20141104T074047_003129_003986_7926_SIC.tiff,
20141104T025117,3,"(1830859.9045450382, 291420.49469235213, 2242628.8646872113, 716794.3334785188)",18672731,261050,55991,41962,42876,56497,72523,52138,65435,112127,170599,14997,AMSR2_S1A_EW_GRDM_1SDH_20141104T025117_20141104T025217_003126_003974_B1E1.nc,S1A_EW_GRDM_1SDH_20141104T025117_20141104T025217_003126_003974_B1E1_SIC.tiff,
20141104T025017,2,"(1431955.0860920101, 302623.89865581616, 1835400.1767188343, 718024.0986453475)",6485110,381170,144625,134414,109776,229894,372784,279949,1299442,2533215,5522723,1499869,AMSR2_S1A_EW_GRDM_1SDH_20141104T025017_20141104T025117_003126_003974_9385.nc,S1A_EW_GRDM_1SDH_20141104T025017_20141104T025117_003126_003974_9385_SIC.tiff,
20141104T092248,44,"(162907.16553446493, -974284.368763779, 614280.1950138701, -508297.6955101058)",0,1,0,2,1,5,7,10,15,47,455090,16049553,AMSR2_S1A_EW_GRDM_1SDH_20141104T092248_20141104T092352_003130_00398C_A520.nc,S1A_EW_GRDM_1SDH_20141104T092248_20141104T092352_003130_00398C_A520_SIC.tiff,
20141104T141425,2,"(954801.6854504104, -468356.66652883124, 1434373.294453727, 22008.65209062727)",2572236,188982,50405,40787,73613,201318,176707,239665,480641,1182773,15175445,3247486,AMSR2_S1A_EW_GRDM_1SDH_20141104T141425_20141104T141525_003133_00399B_71FB.nc,S1A_EW_GRDM_1SDH_20141104T141425_20141104T141525_003133_00399B_71FB_SIC.tiff,
20141104T042859,2,"(1414411.9364020836, -423199.19929264125, 1825103.3920484546, 59855.202170864744)",15565129,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141104T042859_20141104T042938_003127_003978_611B.nc,S1A_EW_GRDM_1SDH_20141104T042859_20141104T042938_003127_003978_611B_SIC.tiff,
20141104T141121,2,"(2105805.3038046258, -175858.58032360786, 2639048.512628299, 349866.19029196963)",16670334,114787,20169,10216,9924,8378,7204,7150,6661,17686,52436,232,AMSR2_S1A_EW_GRDM_1SDH_20141104T141121_20141104T141225_003133_00399B_A95A.nc,S1A_EW_GRDM_1SDH_20141104T141121_20141104T141225_003133_00399B_A95A_SIC.tiff,
20141104T105604,2,"(815309.2097947907, 766135.0346632049, 1370601.4859143968, 1330534.3575246471)",0,0,0,540,3644,5215,5262,6255,37678,82328,11686337,6542993,AMSR2_S1A_EW_GRDM_1SDH_20141104T105604_20141104T105709_003131_003990_C5EB.nc,S1A_EW_GRDM_1SDH_20141104T105604_20141104T105709_003131_003990_C5EB_SIC.tiff,
20141104T105809,4,"(503455.43402119627, 163764.96007120094, 992331.9065007103, 603041.8672519453)",0,0,0,0,0,0,0,0,0,0,2889333,13773268,AMSR2_S1A_EW_GRDM_1SDH_20141104T105809_20141104T105851_003131_003990_ACEE.nc,S1A_EW_GRDM_1SDH_20141104T105809_20141104T105851_003131_003990_ACEE_SIC.tiff,
20141104T042655,44,"(670746.3054006327, -150097.37974569746, 1217164.486227144, 388220.47399026563)",0,0,0,66,6904,16928,27925,58441,140835,416129,8969161,13583180,AMSR2_S1A_EW_GRDM_1SDH_20141104T042655_20141104T042759_003127_003978_2AC9.nc,S1A_EW_GRDM_1SDH_20141104T042655_20141104T042759_003127_003978_2AC9_SIC.tiff,
20141104T205740,44,"(-662352.8930843418, 1923174.4171755356, -243125.51485122473, 2064781.5300670878)",0,0,0,0,0,2,2,3,5,12,70098,772971,AMSR2_S1A_EW_GRDM_1SDH_20141104T205740_20141104T205758_003137_0039AE_7CD9.nc,S1A_EW_GRDM_1SDH_20141104T205740_20141104T205758_003137_0039AE_7CD9_SIC.tiff,
20141104T154938,2,"(2394691.486580653, -1185072.023730703, 2620850.0354273655, -742517.1655558412)",2593827,270802,30507,9087,6292,5657,5608,4930,4001,3685,3491,340,AMSR2_S1A_EW_GRDM_1SDH_20141104T154938_20141104T155002_003134_0039A1_A9C8.nc,S1A_EW_GRDM_1SDH_20141104T154938_20141104T155002_003134_0039A1_A9C8_SIC.tiff,
20141104T092749,2,"(-179215.44180976658, -2986166.3241629177, 324011.97085532884, -2471861.836541066)",969145,612663,143867,119815,90701,50420,44887,34319,35311,44901,33826,292,AMSR2_S1A_EW_GRDM_1SDH_20141104T092749_20141104T092853_003130_00398D_6C04.nc,S1A_EW_GRDM_1SDH_20141104T092749_20141104T092853_003130_00398D_6C04_SIC.tiff,
20141104T025217,2,"(2231643.96306489, 285153.3394777331, 2399759.9540523463, 710003.352227599)",834642,117431,39903,82196,68082,133806,178710,186590,289764,302358,571386,128715,AMSR2_S1A_EW_GRDM_1SDH_20141104T025217_20141104T025240_003126_003974_407E.nc,S1A_EW_GRDM_1SDH_20141104T025217_20141104T025240_003126_003974_407E_SIC.tiff,
20141104T060653,44,"(936865.0895269519, -921200.2826550414, 1504375.3559615551, -353294.2628965647)",13574530,897737,226905,213342,214617,153522,156421,183953,142539,202969,2162201,225347,AMSR2_S1A_EW_GRDM_1SDH_20141104T060653_20141104T060753_003128_00397A_E95C.nc,S1A_EW_GRDM_1SDH_20141104T060653_20141104T060753_003128_00397A_E95C_SIC.tiff,
20141104T092352,44,"(124537.13797539541, -1250794.6414052784, 564154.6662216814, -923091.2203855477)",0,0,0,0,0,2,1,1,6,119,18245,1276927,AMSR2_S1A_EW_GRDM_1SDH_20141104T092352_20141104T092434_003130_00398C_491E.nc,S1A_EW_GRDM_1SDH_20141104T092352_20141104T092434_003130_00398C_491E_SIC.tiff,
20141104T074516,44,"(550961.74480413, -1203131.9525147576, 1057576.6625988078, -704334.1913381711)",5945663,160589,66651,81341,190250,152477,172600,314802,271558,425575,2796640,14020345,AMSR2_S1A_EW_GRDM_1SDH_20141104T074516_20141104T074616_003129_003987_630C.nc,S1A_EW_GRDM_1SDH_20141104T074516_20141104T074616_003129_003987_630C_SIC.tiff,
20141104T092853,2,"(-271136.1872633941, -3399230.013478008, 239951.71579816745, -2899810.784002327)",7766588,542729,134082,109767,62332,40678,27288,13964,13167,15267,20079,850,AMSR2_S1A_EW_GRDM_1SDH_20141104T092853_20141104T092953_003130_00398D_2A13.nc,S1A_EW_GRDM_1SDH_20141104T092853_20141104T092953_003130_00398D_2A13_SIC.tiff,
20141104T074716,2,"(769287.630160368, -1971945.6277729245, 1275206.0795629332, -1473814.2443164159)",20054580,147232,61079,73363,70542,63478,139373,301908,709742,1214375,1737038,0,AMSR2_S1A_EW_GRDM_1SDH_20141104T074716_20141104T074816_003129_003987_DE67.nc,S1A_EW_GRDM_1SDH_20141104T074716_20141104T074816_003129_003987_DE67_SIC.tiff,
20141104T092953,44,"(-362934.05779675883, -3781758.8778151986, 152685.97073112737, -3304909.8184328997)",21786249,0,0,0,0,0,0,0,0,0,0,0,AMSR2_S1A_EW_GRDM_1SDH_20141104T092953_20141104T093047_003130_00398D_F5DC.nc,S1A_EW_GRDM_1SDH_20141104T092953_20141104T093047_003130_00398D_F5DC_SIC.tiff,
20141104T024917,44,"(1031627.6121954593, 304342.67185338686, 1433855.2079683573, 717563.1177663621)",6416968,789687,203342,265470,471983,400036,565293,557047,696960,2273565,5910708,4497074,AMSR2_S1A_EW_GRDM_1SDH_20141104T024917_20141104T025017_003126_003974_ED36.nc,S1A_EW_GRDM_1SDH_20141104T024917_20141104T025017_003126_003974_ED36_SIC.tiff,
20141104T110301,44,"(-553277.9098738476, -1619240.873295486, 22700.37235207926, -1039768.444589766)",0,102387,70617,53376,44478,43430,34757,31453,50564,93869,102383,143,AMSR2_S1A_EW_GRDM_1SDH_20141104T110301_20141104T110405_003131_003992_712E.nc,S1A_EW_GRDM_1SDH_20141104T110301_20141104T110405_003131_003992_712E_SIC.tiff,
20141107T161421,2,"(2300840.1515032384, -1449639.6363005603, 2507474.07079529, -1013484.8716931756)",49890,23820,1375,620,495,433,376,330,339,273,294,27,AMSR2_S1A_EW_GRDM_1SDH_20141107T161421_20141107T161436_003178_003A8A_E1B0.nc,S1A_EW_GRDM_1SDH_20141107T161421_20141107T161436_003178_003A8A_E1B0_SIC.tiff,
